intervalMs,submitMs,count,revision
82.527,82.499,8000000.0,68.0
84.764,84.672,8000000.0,68.0
88.837,88.808,8000000.0,68.0
104.891,96.61,8000000.0,68.0
100.017,99.987,8000000.0,68.0
96.513,96.485,8000000.0,68.0
102.579,102.55,8000000.0,68.0
94.648,94.537,8000000.0,68.0
106.42,106.344,8000000.0,68.0
137.649,137.543,8000000.0,68.0
6.529,0.446,8000000.0,68.0
143.205,134.028,8000000.0,68.0
87.438,87.388,8000000.0,68.0
131.487,131.461,8000000.0,68.0
20.114,20.086,8000000.0,68.0
106.893,106.818,8000000.0,68.0
77.231,77.154,8000000.0,68.0
84.44,79.796,8000000.0,68.0
83.546,83.515,8000000.0,68.0
81.575,81.528,8000000.0,68.0
127.961,127.926,8000000.0,68.0
33.829,33.786,8000000.0,68.0
101.874,101.822,8000000.0,68.0
87.03,86.96,8000000.0,68.0
158.5,158.459,8000000.0,68.0
7.707,0.597,8000000.0,68.0
105.359,82.91,8000000.0,68.0
86.336,86.299,8000000.0,68.0
136.745,136.702,8000000.0,68.0
18.979,18.955,8000000.0,68.0
108.026,107.941,8000000.0,68.0
102.457,102.343,8000000.0,68.0
94.2,94.105,8000000.0,68.0
109.556,102.879,8000000.0,68.0
110.845,110.813,8000000.0,68.0
112.165,112.12,8000000.0,68.0
127.655,127.633,8000000.0,68.0
90.195,90.156,8000000.0,68.0
101.266,96.017,8000000.0,68.0
120.082,120.052,8000000.0,68.0
131.346,131.317,8000000.0,68.0
107.491,107.413,8000000.0,68.0
95.812,95.758,8000000.0,68.0
173.588,173.55,8000000.0,68.0
6.897,0.459,8000000.0,68.0
140.12,131.703,8000000.0,68.0
92.074,92.034,8000000.0,68.0
90.059,90.015,8000000.0,68.0
87.528,87.503,8000000.0,68.0
91.683,91.634,8000000.0,68.0
86.039,85.928,8000000.0,68.0
90.945,90.9,8000000.0,68.0
76.011,69.755,8000000.0,68.0
115.656,115.617,8000000.0,68.0
34.649,34.625,8000000.0,68.0
126.196,126.123,8000000.0,68.0
36.306,36.064,8000000.0,68.0
90.475,90.416,8000000.0,68.0
112.016,111.902,8000000.0,68.0
175.177,175.132,8000000.0,68.0
7.451,0.589,8000000.0,68.0
180.324,158.421,8000000.0,68.0
87.938,87.904,8000000.0,68.0
85.313,85.26,8000000.0,68.0
98.4,98.355,8000000.0,68.0
94.081,94.015,8000000.0,68.0
81.477,74.408,8000000.0,68.0
99.415,99.382,8000000.0,68.0
98.898,98.869,8000000.0,68.0
125.518,125.489,8000000.0,68.0
14.811,14.746,8000000.0,68.0
102.543,100.874,8000000.0,68.0
86.828,86.73,8000000.0,68.0
170.482,170.426,8000000.0,68.0
6.39,0.405,8000000.0,68.0
117.717,114.899,8000000.0,68.0
86.795,86.747,8000000.0,68.0
129.566,129.543,8000000.0,68.0
29.52,29.412,8000000.0,68.0
100.208,100.129,8000000.0,68.0
97.144,97.095,8000000.0,68.0
77.249,70.553,8000000.0,68.0
85.094,85.07,8000000.0,68.0
89.987,89.954,8000000.0,68.0
87.165,87.122,8000000.0,68.0
82.448,82.342,8000000.0,68.0
89.592,89.538,8000000.0,68.0
137.689,137.579,8000000.0,68.0
89.13,88.826,8000000.0,68.0
93.602,87.546,8000000.0,68.0
109.881,109.813,8000000.0,68.0
131.627,131.577,8000000.0,68.0
104.55,104.487,8000000.0,68.0
96.659,96.586,8000000.0,68.0
