intervalMs,submitMs,count,revision
47.188,47.145,4000000.0,27.0
19.228,17.198,4000000.0,27.0
55.122,55.065,4000000.0,27.0
37.71,37.612,4000000.0,27.0
36.215,36.151,4000000.0,27.0
45.533,45.437,4000000.0,27.0
37.771,37.679,4000000.0,27.0
38.429,38.367,4000000.0,27.0
37.699,37.614,4000000.0,27.0
50.186,50.16,4000000.0,27.0
49.266,49.169,4000000.0,27.0
14.32,12.897,4000000.0,27.0
53.472,48.506,4000000.0,27.0
37.6,37.533,4000000.0,27.0
36.585,36.495,4000000.0,27.0
35.957,35.855,4000000.0,27.0
36.799,36.72,4000000.0,27.0
37.316,37.26,4000000.0,27.0
57.178,57.079,4000000.0,27.0
11.002,8.495,4000000.0,27.0
50.613,48.873,4000000.0,27.0
36.218,36.119,4000000.0,27.0
38.024,37.93,4000000.0,27.0
35.175,35.102,4000000.0,27.0
36.219,36.176,4000000.0,27.0
36.782,36.705,4000000.0,27.0
33.243,33.135,4000000.0,27.0
37.208,37.133,4000000.0,27.0
35.463,35.426,4000000.0,27.0
35.68,33.716,4000000.0,27.0
35.929,35.825,4000000.0,27.0
35.149,35.073,4000000.0,27.0
36.1,36.013,4000000.0,27.0
35.55,35.488,4000000.0,27.0
34.794,34.762,4000000.0,27.0
37.826,37.753,4000000.0,27.0
35.761,35.65,4000000.0,27.0
36.536,36.444,4000000.0,27.0
53.43,53.321,4000000.0,27.0
14.001,6.56,4000000.0,27.0
46.067,46.014,4000000.0,27.0
37.061,36.964,4000000.0,27.0
35.908,35.816,4000000.0,27.0
45.552,45.467,4000000.0,27.0
28.051,27.984,4000000.0,27.0
34.648,34.585,4000000.0,27.0
36.041,35.941,4000000.0,27.0
50.905,50.785,4000000.0,27.0
19.85,17.683,4000000.0,27.0
41.703,41.643,4000000.0,27.0
37.604,37.52,4000000.0,27.0
68.943,68.869,4000000.0,27.0
15.874,15.784,4000000.0,27.0
42.241,42.154,4000000.0,27.0
40.433,40.265,4000000.0,27.0
58.86,58.758,4000000.0,27.0
10.232,1.299,4000000.0,27.0
55.409,54.363,4000000.0,27.0
45.592,45.492,4000000.0,27.0
39.902,39.769,4000000.0,27.0
43.471,43.383,4000000.0,27.0
39.093,39.03,4000000.0,27.0
38.838,38.769,4000000.0,27.0
43.853,43.755,4000000.0,27.0
38.569,38.545,4000000.0,27.0
43.411,42.182,4000000.0,27.0
40.197,40.102,4000000.0,27.0
41.793,41.693,4000000.0,27.0
37.132,37.032,4000000.0,27.0
42.631,42.532,4000000.0,27.0
45.805,45.708,4000000.0,27.0
42.88,42.827,4000000.0,27.0
42.008,40.845,4000000.0,27.0
45.813,45.765,4000000.0,27.0
40.22,40.193,4000000.0,27.0
43.266,43.226,4000000.0,27.0
46.35,46.112,4000000.0,27.0
58.555,58.506,4000000.0,27.0
18.259,18.166,4000000.0,27.0
51.117,51.03,4000000.0,27.0
47.692,47.589,4000000.0,27.0
29.597,25.648,4000000.0,27.0
43.568,43.537,4000000.0,27.0
37.446,37.358,4000000.0,27.0
34.888,34.847,4000000.0,27.0
36.333,36.282,4000000.0,27.0
37.22,37.167,4000000.0,27.0
37.422,37.343,4000000.0,27.0
35.676,35.564,4000000.0,27.0
48.496,48.398,4000000.0,27.0
20.856,16.008,4000000.0,27.0
40.724,40.697,4000000.0,27.0
34.455,34.385,4000000.0,27.0
36.188,36.139,4000000.0,27.0
35.787,35.712,4000000.0,27.0
33.39,32.958,4000000.0,27.0
37.742,37.672,4000000.0,27.0
35.351,35.239,4000000.0,27.0
39.844,39.764,4000000.0,27.0
28.434,24.849,4000000.0,27.0
