intervalMs,submitMs,count,revision
46.854,46.761,4000000.0,25.0
51.357,51.263,4000000.0,25.0
43.222,39.955,4000000.0,25.0
133.53,133.368,4000000.0,25.0
15.89,15.789,4000000.0,25.0
15.415,14.525,4000000.0,25.0
48.793,43.323,4000000.0,25.0
102.211,102.147,4000000.0,25.0
39.525,39.443,4000000.0,25.0
5.238,0.931,4000000.0,25.0
53.679,41.309,4000000.0,25.0
39.66,39.598,4000000.0,25.0
40.833,40.754,4000000.0,25.0
39.831,39.745,4000000.0,25.0
41.642,41.553,4000000.0,25.0
40.956,40.892,4000000.0,25.0
40.343,40.275,4000000.0,25.0
40.433,37.065,4000000.0,25.0
39.516,39.482,4000000.0,25.0
57.996,57.941,4000000.0,25.0
85.874,85.849,4000000.0,25.0
15.565,15.44,4000000.0,25.0
16.623,16.569,4000000.0,25.0
49.18,49.12,4000000.0,25.0
100.156,99.936,4000000.0,25.0
17.054,11.86,4000000.0,25.0
16.63,4.966,4000000.0,25.0
39.981,26.415,4000000.0,25.0
39.828,39.73,4000000.0,25.0
38.048,37.996,4000000.0,25.0
39.516,39.466,4000000.0,25.0
39.3,39.205,4000000.0,25.0
58.37,58.299,4000000.0,25.0
23.663,16.885,4000000.0,25.0
39.561,39.5,4000000.0,25.0
39.101,39.052,4000000.0,25.0
39.867,39.763,4000000.0,25.0
39.713,39.605,4000000.0,25.0
40.126,40.045,4000000.0,25.0
43.587,43.491,4000000.0,25.0
40.851,40.75,4000000.0,25.0
56.901,56.793,4000000.0,25.0
35.432,31.716,4000000.0,25.0
61.926,61.839,4000000.0,25.0
72.918,72.842,4000000.0,25.0
11.014,10.978,4000000.0,25.0
29.457,28.337,4000000.0,25.0
57.599,57.526,4000000.0,25.0
54.041,53.93,4000000.0,25.0
19.292,14.321,4000000.0,25.0
60.031,59.992,4000000.0,25.0
47.682,47.591,4000000.0,25.0
45.827,45.771,4000000.0,25.0
38.296,38.2,4000000.0,25.0
49.948,49.849,4000000.0,25.0
38.873,38.828,4000000.0,25.0
45.589,45.49,4000000.0,25.0
43.095,37.362,4000000.0,25.0
45.458,45.422,4000000.0,25.0
51.556,51.501,4000000.0,25.0
105.981,105.946,4000000.0,25.0
40.579,40.493,4000000.0,25.0
7.235,1.112,4000000.0,25.0
61.632,60.829,4000000.0,25.0
38.889,38.789,4000000.0,25.0
40.968,40.874,4000000.0,25.0
39.93,39.839,4000000.0,25.0
40.03,39.954,4000000.0,25.0
40.955,40.863,4000000.0,25.0
39.791,39.72,4000000.0,25.0
40.093,39.992,4000000.0,25.0
109.625,109.55,4000000.0,25.0
16.734,13.466,4000000.0,25.0
14.61,9.374,4000000.0,25.0
33.405,18.349,4000000.0,25.0
95.926,95.856,4000000.0,25.0
4.64,4.612,4000000.0,25.0
20.679,15.598,4000000.0,25.0
41.18,28.202,4000000.0,25.0
42.196,42.15,4000000.0,25.0
38.036,34.688,4000000.0,25.0
40.768,40.733,4000000.0,25.0
39.291,39.218,4000000.0,25.0
40.509,40.416,4000000.0,25.0
57.593,57.45,4000000.0,25.0
22.33,22.307,4000000.0,25.0
57.326,57.262,4000000.0,25.0
84.11,84.083,4000000.0,25.0
39.258,39.188,4000000.0,25.0
3.435,0.517,4000000.0,25.0
61.77,59.114,4000000.0,25.0
40.809,40.734,4000000.0,25.0
40.884,40.801,4000000.0,25.0
58.596,58.502,4000000.0,25.0
28.314,28.213,4000000.0,25.0
90.544,90.506,4000000.0,25.0
18.663,15.37,4000000.0,25.0
34.322,34.272,4000000.0,25.0
35.977,35.877,4000000.0,25.0
24.868,24.782,4000000.0,25.0
41.812,41.738,4000000.0,25.0
44.638,44.533,4000000.0,25.0
54.337,54.239,4000000.0,25.0
34.003,33.898,4000000.0,25.0
55.844,55.768,4000000.0,25.0
33.293,29.38,4000000.0,25.0
72.792,72.767,4000000.0,25.0
77.648,77.604,4000000.0,25.0
6.739,6.685,4000000.0,25.0
26.579,10.402,4000000.0,25.0
51.384,51.311,4000000.0,25.0
47.456,47.356,4000000.0,25.0
40.11,37.358,4000000.0,25.0
45.504,45.458,4000000.0,25.0
45.884,45.818,4000000.0,25.0
48.315,48.282,4000000.0,25.0
47.005,46.89,4000000.0,25.0
52.177,52.112,4000000.0,25.0
100.938,100.826,4000000.0,25.0
9.817,1.657,4000000.0,25.0
17.069,16.175,4000000.0,25.0
58.4,55.943,4000000.0,25.0
47.675,47.631,4000000.0,25.0
47.244,47.114,4000000.0,25.0
44.972,44.875,4000000.0,25.0
45.77,45.687,4000000.0,25.0
41.479,38.016,4000000.0,25.0
34.402,34.338,4000000.0,25.0
41.436,41.392,4000000.0,25.0
72.637,72.55,4000000.0,25.0
65.591,65.343,4000000.0,25.0
16.981,16.915,4000000.0,25.0
33.99,31.542,4000000.0,25.0
18.202,14.487,4000000.0,25.0
44.993,44.963,4000000.0,25.0
39.544,39.467,4000000.0,25.0
39.777,39.67,4000000.0,25.0
38.747,38.693,4000000.0,25.0
40.343,40.27,4000000.0,25.0
98.443,98.373,4000000.0,25.0
47.084,47.046,4000000.0,25.0
44.392,44.345,4000000.0,25.0
6.497,0.969,4000000.0,25.0
51.221,35.108,4000000.0,25.0
41.136,41.011,4000000.0,25.0
39.784,39.692,4000000.0,25.0
40.837,40.735,4000000.0,25.0
39.236,39.121,4000000.0,25.0
40.46,40.367,4000000.0,25.0
